Timestamp,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftVelX,LeftVelY,LeftVelZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightVelX,RightVelY,RightVelZ
43.42935,0.3700508,1.263373,0.8049505,-0.4371569,0.3129829,-0.7818342,0.3157069,-0.6642979,-0.125049,0.1616513,0.5899862,1.268737,-0.1233444,0.7109908,0.3402882,0.4527026,0.416841,-0.4969909,-0.05920124,-0.3454683
43.53216,0.3063179,1.249723,0.7971377,-0.4055848,0.3245426,-0.7921191,0.3205003,-0.5909002,-0.1340397,-0.0466473,0.5399798,1.256443,-0.143428,0.7262152,0.3526998,0.4126113,0.4218605,-0.4746941,-0.1259115,-0.2179331
43.63459,0.261222,1.242846,0.7712739,-0.3778196,0.3401715,-0.7845395,0.3550121,-0.4841115,-0.0958235,-0.2417156,0.4928231,1.24273,-0.1408095,0.7331108,0.3680182,0.362275,0.4425699,-0.49867,-0.1629158,-0.001536906
43.73543,0.2250828,1.238653,0.7421682,-0.3368208,0.3659829,-0.7733608,0.3930919,-0.3852239,-0.0647321,-0.2699398,0.4497363,1.233402,-0.1289264,0.7307477,0.3891715,0.3193894,0.4610248,-0.4608486,-0.1217218,0.09616816
43.84013,0.193468,1.238945,0.7312894,-0.2476265,0.3690583,-0.7575405,0.4781314,-0.3322695,-0.01412254,-0.02662739,0.4048408,1.22359,-0.121323,0.7317988,0.4209573,0.2583116,0.4696177,-0.4334412,-0.1120365,0.03670266
43.94382,0.1746984,1.235255,0.7354442,-0.2210211,0.3396678,-0.7687564,0.4947617,-0.2173001,-0.02259109,0.06267971,0.3756191,1.207666,-0.1125239,0.7325578,0.4307194,0.20444,0.4858439,-0.3388804,-0.2003737,0.06849052
44.04759,0.1762079,1.225228,0.7250718,-0.2115443,0.3418986,-0.7514792,0.5230998,0.00735129,-0.0864301,-0.09734198,0.3591595,1.187174,-0.09071374,0.7395489,0.3980444,0.1791824,0.5123689,-0.1614764,-0.2167537,0.2215039
44.15049,0.2037089,1.208031,0.6885471,-0.2183824,0.4071155,-0.7341887,0.4975271,0.2907371,-0.218812,-0.4318771,0.3713503,1.177932,-0.05291072,0.7334151,0.339866,0.2066895,0.5512468,0.1258834,-0.1046625,0.4127316
44.89406,0.6639357,1.257364,0.5203773,-0.6187294,0.3449718,-0.6819597,0.1819331,0.2610853,-0.07517476,0.4411722,0.7145688,1.249754,0.3344063,0.4919955,0.11776,0.7471285,0.4311287,0.6113842,-0.07765078,-0.3639997
44.99481,0.6523109,1.258118,0.5957921,-0.5814974,0.3179558,-0.7243986,0.1897676,-0.1076048,0.02648136,0.7558956,0.7547256,1.249205,0.258735,0.5533171,0.1609704,0.6956262,0.428991,0.4059053,-0.004454923,-0.7821599
45.09585,0.6043964,1.267511,0.6976646,-0.5272332,0.3012259,-0.7548309,0.2480294,-0.4864103,0.1008449,1.105065,0.7745505,1.252767,0.1397271,0.6346114,0.2058552,0.6236485,0.4073753,0.2100172,0.0301702,-1.309038
45.19666,0.5114238,1.278762,0.8068728,-0.4568268,0.2603719,-0.7984377,0.29328,-0.9654329,0.1445483,1.191186,0.7498106,1.258255,0.003160819,0.7065904,0.2487877,0.5388206,0.3853664,-0.2711408,0.03804623,-1.504978
45.29736,0.3874222,1.278934,0.8664334,-0.3887024,0.2354027,-0.8278316,0.3289239,-1.306004,-0.007623194,0.6532062,0.6778764,1.26334,-0.105173,0.7436742,0.2817566,0.4735543,0.3785607,-0.7524406,0.02973013,-1.182878
45.39808,0.2466178,1.267116,0.8683572,-0.3048485,0.2342422,-0.8486069,0.3634068,-1.343833,-0.1322424,0.06471527,0.5650166,1.26725,-0.1726433,0.7766763,0.3004248,0.4028077,0.3798223,-1.058651,0.01283593,-0.6516307
45.49814,0.1455899,1.254387,0.8180696,-0.2127302,0.2644107,-0.8495951,0.4037587,-1.108988,-0.1845622,-0.4426006,0.4645092,1.270107,-0.1801374,0.7810577,0.350444,0.3239913,0.4027004,-1.060353,-0.01641014,-0.1659826
45.59823,0.109089,1.24194,0.7529787,-0.1324074,0.3122251,-0.8127505,0.4737306,-0.4220426,-0.1890545,-0.6389964,0.3930235,1.246036,-0.1614395,0.8042331,0.3374695,0.2439989,0.4240143,-0.7803155,-0.2940375,0.1549163
45.69833,0.1542216,1.214055,0.6994009,-0.1606029,0.3954823,-0.7694899,0.4750641,0.5129715,-0.3034912,-0.6152682,0.3892539,1.210303,-0.103838,0.7927704,0.2707677,0.2118316,0.5033163,-0.09662174,-0.4229061,0.6282626
46.39038,0.7338603,1.389765,0.578144,-0.652813,0.2012704,-0.6917571,0.2340893,0.2123833,0.1114137,0.8537964,0.8282773,1.424302,0.2976853,0.5235417,0.2694963,0.7514418,0.2976763,0.6263707,0.2924868,-0.7553002
46.50383,0.6978996,1.420936,0.6835596,-0.6005319,0.1648224,-0.7217665,0.3020734,-0.3521995,0.3254454,1.033389,0.8512661,1.439559,0.1629048,0.6158424,0.325819,0.6635456,0.2725572,0.203331,0.120829,-1.326199
46.6169,0.6047431,1.427716,0.8181498,-0.5215667,0.1260781,-0.7756405,0.3323469,-0.9019885,0.05338605,1.295537,0.8273993,1.426691,0.0003632214,0.6913698,0.3539878,0.5777406,0.2508315,-0.2538206,-0.133147,-1.555425
46.7299,0.4622147,1.416162,0.9171699,-0.4426651,0.07862756,-0.8180394,0.3587158,-1.328473,-0.09342903,0.906664,0.7389906,1.393063,-0.1445119,0.7513886,0.3725774,0.4841569,0.249386,-0.8446726,-0.3209679,-1.343505
46.8435,0.3019584,1.371784,0.9401857,-0.3684186,0.0708074,-0.8519931,0.3651876,-1.482067,-0.4273568,0.2246936,0.6128259,1.356135,-0.2359408,0.7643853,0.4193491,0.4158632,0.2586877,-1.181328,-0.3626583,-0.8532645
46.95741,0.1406826,1.31206,0.8937703,-0.2384516,0.09498051,-0.8787953,0.4022915,-1.361478,-0.5456573,-0.3498707,0.458327,1.301525,-0.2774474,0.7985486,0.4489511,0.2973654,0.2689554,-1.321978,-0.5039567,-0.368771
47.07068,0.08061422,1.271481,0.8253702,-0.1326946,0.1288337,-0.8686308,0.4596464,-0.5688661,-0.4353923,-0.5620353,0.374211,1.261528,-0.2477959,0.8148834,0.4614255,0.192753,0.2930838,-0.7823737,-0.4184694,0.2320937
47.18491,0.1514467,1.229917,0.7847539,-0.1807286,0.2166441,-0.8197595,0.4983943,0.7115304,-0.4076261,-0.4218926,0.4025242,1.23533,-0.176145,0.7976599,0.4187951,0.195901,0.3872627,0.2687271,-0.2945674,0.7031651
47.89299,0.7286628,1.339168,0.5104046,-0.6621377,0.2964093,-0.6372997,0.2599317,0.4252516,-0.02163143,0.6030396,0.7931032,1.353397,0.2972727,0.5321993,0.2617821,0.7088384,0.3818145,0.7141111,0.1792375,-0.5422102
47.9934,0.724676,1.353936,0.5901446,-0.6127477,0.2693236,-0.6815157,0.2958744,-0.0344581,0.1479017,0.8872052,0.8246273,1.368616,0.1953721,0.6233279,0.3133376,0.6307831,0.3396982,0.3341624,0.1642232,-1.131252
48.10904,0.6779139,1.361802,0.7036068,-0.5569071,0.2337893,-0.7262021,0.3283712,-0.4432211,0.06431558,1.085748,0.8205274,1.373833,0.04547708,0.7046288,0.3473415,0.543064,0.2965361,-0.08567131,0.0407896,-1.471096
48.22507,0.5917566,1.359013,0.8253824,-0.4786761,0.1940365,-0.7733372,0.3676531,-0.7584071,-0.02622489,1.038767,0.766408,1.3761,-0.1156527,0.7673731,0.3882551,0.440944,0.2568365,-0.5303197,0.02074761,-1.391274
48.34134,0.4969747,1.344061,0.8903047,-0.4295188,0.1656879,-0.8022625,0.3800474,-0.8709403,-0.1380568,0.617788,0.6783617,1.371476,-0.2225117,0.787971,0.4261298,0.3743793,0.2394895,-0.8242542,-0.03611697,-1.012129
48.45519,0.4049226,1.317107,0.9081604,-0.3926748,0.1547585,-0.8140099,0.3990543,-0.8521531,-0.2391645,0.184849,0.5740454,1.353984,-0.2889481,0.8002316,0.4590217,0.3121217,0.2269549,-0.9742072,-0.1650705,-0.6300176
48.57263,0.3077518,1.273001,0.8902029,-0.3430041,0.1644953,-0.8131145,0.4406067,-0.8049582,-0.3720795,-0.1179449,0.4508855,1.312564,-0.3280427,0.8078918,0.4989758,0.2202839,0.2231798,-1.058747,-0.3776347,-0.3409307
48.6886,0.232057,1.215475,0.857877,-0.2639611,0.1894305,-0.8252307,0.4619905,-0.7239458,-0.5502449,-0.2645898,0.3397045,1.253532,-0.3337074,0.8186986,0.5170833,0.1079699,0.2251667,-1.072967,-0.5893269,-0.083134
48.80462,0.201659,1.160812,0.798802,-0.2108717,0.2507187,-0.8123023,0.4825333,-0.2694212,-0.5501859,-0.5268282,0.2551271,1.177838,-0.2993313,0.8446038,0.4676093,-0.002925485,0.2607251,-0.8117268,-0.7599618,0.3471013
48.9211,0.2266682,1.104681,0.7207149,-0.2033395,0.3547995,-0.7730904,0.4848731,0.2591227,-0.5025305,-0.6844726,0.226839,1.085928,-0.2033704,0.8797364,0.3105153,-0.0325447,0.3585876,-0.2284095,-0.8032606,0.8572854
49.77238,0.693524,1.297306,0.4572242,-0.6622502,0.3115893,-0.6429257,0.225795,0.33584,0.01597034,0.503414,0.754648,1.311172,0.288757,0.5355942,0.2383838,0.7180857,0.3750534,0.598784,0.2774851,-0.5457149
49.88813,0.6842605,1.319173,0.5432504,-0.632857,0.2734553,-0.6723626,0.2695234,-0.09594437,0.2119509,0.8443246,0.7877805,1.340767,0.1651281,0.6193599,0.2935775,0.6453627,0.3372133,0.3021375,0.2703286,-1.215178
49.98835,0.6449473,1.32293,0.6386722,-0.5772734,0.2582092,-0.7145755,0.2991078,-0.3983483,0.02367388,1.041643,0.779405,1.353342,0.03115783,0.6959111,0.3255167,0.5670689,0.2969507,-0.09640127,0.1191498,-1.450807
50.09028,0.5815989,1.315238,0.7418658,-0.5176898,0.2335364,-0.7604673,0.3148774,-0.6045143,-0.08681911,1.005981,0.734454,1.356118,-0.1056768,0.7437841,0.35789,0.4965839,0.2685227,-0.4355308,0.019678,-1.339719
50.20668,0.5050037,1.305092,0.8236123,-0.461372,0.2071391,-0.7964641,0.3314727,-0.7185647,-0.1002066,0.7923458,0.6595364,1.351154,-0.219814,0.7780631,0.38621,0.4304398,0.2453187,-0.7098525,-0.05788465,-1.083522
50.3067,0.4364644,1.293549,0.8661214,-0.4191636,0.1899995,-0.8186764,0.3434695,-0.7323031,-0.1087584,0.4899765,0.5794484,1.338866,-0.293597,0.8092059,0.4069141,0.3559983,0.2299393,-0.8600398,-0.1388862,-0.8320361
50.40723,0.3684698,1.276895,0.8803192,-0.3860309,0.1824271,-0.8261485,0.3676674,-0.718842,-0.1625986,0.1897912,0.4982017,1.320354,-0.3362776,0.8152841,0.4444501,0.2971557,0.2224288,-0.8838131,-0.2143565,-0.4818099
50.50772,0.2947006,1.249029,0.8688039,-0.3394205,0.1920763,-0.8298837,0.398991,-0.6903441,-0.2697722,-0.07016748,0.4063111,1.285893,-0.3571323,0.8208408,0.4779127,0.2180635,0.2242056,-0.8935294,-0.3444264,-0.2218845
50.60801,0.2474689,1.217158,0.8377643,-0.3019201,0.2219709,-0.8308563,0.4114014,-0.5153663,-0.3535868,-0.2837381,0.3298893,1.245791,-0.3564998,0.8263506,0.4961883,0.1286603,0.2332138,-0.8510671,-0.4457725,-0.04143888
50.70874,0.2363046,1.181395,0.7891844,-0.2810382,0.2780984,-0.8111807,0.4308884,-0.1227005,-0.4345027,-0.5041963,0.2756494,1.205135,-0.3367068,0.8284433,0.4968197,0.0465523,0.2543322,-0.6133354,-0.4748373,0.1980161
52.71003,0.589336,1.302723,0.5876442,-0.6596518,0.2533405,-0.6816968,0.1896511,0.3314414,0.223444,1.095014,0.7039002,1.310518,0.3363081,0.4545113,0.1808857,0.7831276,0.3839415,0.9947571,0.3131152,-0.3523513
52.82136,0.557743,1.327304,0.7352924,-0.5514057,0.1958993,-0.7804648,0.2201135,-0.3179113,0.2262017,1.431015,0.7777662,1.330987,0.2235276,0.5755726,0.2294195,0.7058136,0.3433804,0.6800333,0.1846634,-1.127301
52.93127,0.4719868,1.334753,0.8630935,-0.4365242,0.1737798,-0.8407829,0.2689449,-0.8299043,0.07644495,1.239832,0.7992437,1.324409,0.07638768,0.6703939,0.2446825,0.6292406,0.3078291,0.1856562,-0.06796256,-1.416726
53.04303,0.3704986,1.333125,0.9401295,-0.3477481,0.1439684,-0.8787662,0.2934528,-0.9711866,-0.02177081,0.7598054,0.7793918,1.312194,-0.05591221,0.7338657,0.2459664,0.5648322,0.286193,-0.1931044,-0.1443946,-1.275196
53.15275,0.2869542,1.324749,0.9588145,-0.3059222,0.1264177,-0.891353,0.3097098,-0.7882121,-0.06719759,0.2056476,0.7338595,1.314086,-0.1531767,0.7707168,0.2901762,0.4967479,0.2739251,-0.4302611,0.001230736,-0.9550599
53.26455,0.2256782,1.303482,0.9309105,-0.2996611,0.1280734,-0.8856248,0.3308615,-0.5681431,-0.1844117,-0.2253697,0.6679665,1.30309,-0.2045699,0.782268,0.3314928,0.4349677,0.2982827,-0.5957284,-0.1128393,-0.5243587
53.3738,0.182243,1.280789,0.886057,-0.2864019,0.1425616,-0.8774352,0.3574321,-0.4442894,-0.2227016,-0.4166671,0.6040261,1.283168,-0.2203453,0.7804018,0.368993,0.3876348,0.3233522,-0.6609553,-0.2286831,-0.1983008
53.48367,0.1339915,1.262931,0.8342911,-0.2249694,0.1733044,-0.8599099,0.4241574,-0.4992214,-0.1869104,-0.43889,0.5285214,1.246903,-0.216517,0.7958939,0.3636595,0.3316692,0.3525628,-0.7234435,-0.3804949,0.03181404
53.59181,0.09807321,1.248193,0.7965732,-0.1472703,0.183418,-0.8638062,0.4455425,-0.3267417,-0.2121867,-0.3445484,0.4623352,1.22073,-0.186485,0.7990071,0.3489866,0.2809239,0.4010961,-0.6264942,-0.3111098,0.279605
53.70086,0.1208223,1.218334,0.7524268,-0.1367275,0.2516233,-0.8319867,0.4751733,0.2258231,-0.3430005,-0.4509862,0.4217106,1.18254,-0.137804,0.8016157,0.3095706,0.2388973,0.4522239,-0.4060178,-0.4343387,0.4891421
53.80938,0.1720133,1.168934,0.6806026,-0.1495667,0.3829939,-0.7836386,0.4656783,0.5086907,-0.5145689,-0.74545,0.4043884,1.144757,-0.06452177,0.7771605,0.2294046,0.2341401,0.5371907,-0.1917706,-0.3844835,0.7283465
54.62067,0.7024134,1.413204,0.6085943,-0.6501715,0.2146371,-0.6673898,0.2929144,0.3032787,0.07062847,0.7712132,0.8013078,1.419185,0.4035795,0.4223179,0.237649,0.8106421,0.3286795,0.7929332,0.111875,-0.4095758
54.72595,0.6797054,1.423478,0.699772,-0.5967398,0.1715341,-0.7260301,0.2955639,-0.2333157,0.1084267,1.014213,0.8512785,1.435382,0.3017678,0.523392,0.2976017,0.7364024,0.3085542,0.5432729,0.1722485,-1.118408
54.8312,0.6064781,1.430003,0.8169888,-0.5098481,0.1420216,-0.7853321,0.3211515,-0.7148882,0.05988527,1.160619,0.8702574,1.440164,0.1496619,0.6224758,0.3263686,0.6636503,0.2560782,0.156076,0.0378474,-1.510385
54.93969,0.4911699,1.420315,0.93018,-0.4159266,0.1065255,-0.8445575,0.3199689,-1.106793,-0.1010487,1.103627,0.839564,1.434736,-0.01165092,0.7003334,0.3403737,0.5848042,0.2273392,-0.2942244,-0.05672581,-1.563722
55.04651,0.3711419,1.402782,0.9892961,-0.3493458,0.08289734,-0.8705965,0.3363736,-1.247511,-0.1822523,0.6589094,0.7700315,1.423257,-0.1431189,0.7523579,0.3718959,0.499463,0.2149139,-0.7312069,-0.1377138,-1.422143
55.1515,0.2451679,1.370609,0.9986293,-0.3011357,0.06753494,-0.8854982,0.3473461,-1.162651,-0.3001196,0.07863575,0.6622728,1.395144,-0.2506908,0.7902488,0.4003761,0.4150695,0.2071799,-1.037711,-0.2913646,-1.026091
55.25993,0.1364389,1.326795,0.9542155,-0.2419108,0.08068858,-0.8824385,0.3953111,-1.022386,-0.4393154,-0.376507,0.5391982,1.35185,-0.3016315,0.8111277,0.4313728,0.3291898,0.2182283,-1.180112,-0.4490736,-0.5093144
55.36703,0.05982128,1.278902,0.8823357,-0.1553938,0.1119499,-0.8800164,0.4346161,-0.7487441,-0.478148,-0.6103531,0.4158561,1.28648,-0.3058034,0.8381185,0.4360079,0.2137071,0.2485637,-1.211115,-0.6922789,-0.07548273
55.47422,0.05590495,1.215201,0.8273782,-0.09836447,0.168743,-0.8476632,0.4932723,-0.120939,-0.7674844,-0.5619169,0.3315035,1.203209,-0.2742928,0.8654364,0.4023637,0.09346759,0.2835267,-0.9704136,-0.9871278,0.3163024
56.37203,0.6714832,1.393322,0.5766996,-0.7037424,0.2283064,-0.6205602,0.2598617,0.8939139,0.03708092,0.9380556,0.7504346,1.393961,0.3761806,0.3970787,0.227983,0.8183534,0.3473472,1.178631,0.1842597,-0.1926042
56.48293,0.6565624,1.40332,0.7236868,-0.5907658,0.1689645,-0.738665,0.2771658,-0.1921285,0.1463725,1.453472,0.8473075,1.422556,0.2349381,0.5573232,0.2926935,0.7287776,0.2694522,0.8894026,0.268714,-1.516812
56.59248,0.5389864,1.408508,0.884966,-0.4620764,0.1196556,-0.8183754,0.3200468,-1.1221,0.03330483,1.571916,0.8518156,1.432268,0.01296673,0.6934721,0.3564907,0.5867873,0.2183839,0.009991527,0.0602152,-2.150229
56.70351,0.363738,1.391481,1.003769,-0.3151735,0.09131494,-0.8975161,0.2946049,-1.660771,-0.1435751,1.152921,0.7751807,1.419233,-0.1832919,0.7748749,0.3658623,0.4803836,0.1869366,-0.7107698,-0.101191,-1.874152
56.81278,0.2273575,1.382718,1.021653,-0.2627678,0.05945829,-0.9091567,0.3175719,-1.395051,-0.06223975,0.2410303,0.6628949,1.399022,-0.301252,0.8118244,0.3892933,0.4031005,0.1640181,-1.166419,-0.235234,-1.274427
56.92199,0.1045707,1.362545,0.9699226,-0.219694,0.04124889,-0.9010781,0.3716064,-1.156329,-0.184367,-0.4558723,0.5191532,1.356326,-0.3602171,0.8322887,0.4215102,0.3146477,0.1749909,-1.372554,-0.451269,-0.551046
57.03003,0.02541334,1.300951,0.8799067,-0.1259682,0.1143429,-0.8707193,0.4614171,-0.7300852,-0.6174077,-0.7634966,0.3787827,1.272889,-0.3574009,0.8567644,0.4372734,0.1633747,0.2192158,-1.37362,-0.9069132,0.0104785
57.90098,0.6375006,1.364239,0.6422132,-0.628727,0.2343473,-0.6635446,0.3308964,0.3342877,0.1168157,1.205751,0.7671247,1.367361,0.3308787,0.4391016,0.3001941,0.7616909,0.3700005,1.073064,0.19453,-0.6244183
58.01025,0.5775026,1.381367,0.7577623,-0.4729099,0.2689161,-0.6459829,0.5354871,-0.636757,0.1426752,1.306774,0.8054053,1.372754,0.1969908,0.5420002,0.3793023,0.640249,0.3904447,0.4280412,0.04442909,-1.460132
58.11786,0.4519878,1.360836,0.8362468,-0.384167,0.2492985,-0.6298758,0.6273138,-1.170345,-0.2004441,0.6973966,0.7689871,1.345059,0.03966668,0.6116896,0.4281906,0.5491016,0.375468,-0.3799924,-0.2922722,-1.474038
58.22573,0.3041793,1.316839,0.8272433,-0.3272385,0.2575288,-0.644641,0.6411177,-1.331093,-0.4004603,-0.07580405,0.6635544,1.3023,-0.07076063,0.6505525,0.4509081,0.4768547,0.3821951,-0.9635378,-0.423277,-1.068325
58.33176,0.1942389,1.278324,0.764806,-0.1878089,0.2997212,-0.5563163,0.7519357,-0.9983954,-0.4066725,-0.5439298,0.5519465,1.268694,-0.1090277,0.6350396,0.527154,0.3621088,0.4332559,-1.012355,-0.3565289,-0.3805197
58.85159,0.5275239,1.306273,0.5875339,0.005294345,0.5327253,-0.2258472,0.8155789,0.2297839,0.4069994,0.009323277,0.6587803,1.297439,0.2695528,0.1471497,0.5914865,-0.04716286,0.79137,0.06561283,0.3940225,0.1083038
58.95943,0.4457429,1.420777,0.5705536,-0.09713247,0.5775741,0.007364713,0.8105056,-0.7241655,1.164156,-0.1766997,0.5868211,1.4186,0.2209251,-0.08891907,0.5608197,0.004445307,0.8231373,-0.6549197,1.250827,-0.4386117
59.06686,0.3410542,1.503203,0.5603707,-0.224954,0.5481828,0.09211787,0.8002535,-1.097377,0.9912268,-0.137617,0.5010442,1.512043,0.1526047,-0.239097,0.5122245,0.1024136,0.8185171,-0.9415346,1.09735,-0.6898288
59.1737,0.2247261,1.559191,0.5376453,-0.3125172,0.577841,0.1889892,0.729874,-1.104993,0.5677836,-0.2810918,0.4086819,1.56867,0.09190871,-0.2994916,0.4680783,0.1863486,0.8102356,-0.9136399,0.5659126,-0.5328889
59.28199,0.1182715,1.573847,0.5076103,-0.3877772,0.6588445,0.2766298,0.5822618,-1.056755,0.1801896,-0.3970165,0.3162125,1.581279,0.04746104,-0.3776599,0.3428524,0.2361946,0.8270656,-0.9690241,0.1686221,-0.3593251
59.38852,0.05974308,1.56342,0.4898936,-0.4665815,0.6865062,0.2904438,0.4760816,-0.6244273,-0.07886747,-0.3152635,0.2633125,1.571283,0.02940103,-0.4250768,0.2245131,0.2698551,0.8343152,-0.6753553,-0.07367226,-0.159719
60.15134,0.416045,1.274693,0.5846404,0.09944453,0.5875211,-0.04862369,0.8016019,-0.2339949,0.07053197,0.09827281,0.5722727,1.276699,0.209216,0.08865009,0.5320815,-0.1001069,0.8360677,-0.1971283,0.2632423,-0.09114004
60.26313,0.3644173,1.331255,0.5801616,0.05003341,0.6016378,0.02484922,0.7968132,-0.4585878,0.5787987,0.01861739,0.5253932,1.357217,0.1734906,-0.05304264,0.4750431,-0.0895967,0.8737808,-0.4644958,0.8600052,-0.2711645
60.37374,0.2954909,1.414365,0.5713084,-0.04129969,0.6388561,0.1568798,0.752028,-0.6725248,0.8749778,-0.09836349,0.4601737,1.443594,0.1283277,-0.188319,0.406174,-0.02760459,0.8937542,-0.6665805,0.9091375,-0.3830654
60.48571,0.2183274,1.485798,0.5452865,-0.1568551,0.6725914,0.2671548,0.6720458,-0.7898861,0.7262169,-0.2332371,0.3924918,1.501605,0.08768489,-0.3050913,0.3172249,0.0296852,0.8974445,-0.6983782,0.6133026,-0.3678826
60.59709,0.1531682,1.526176,0.5183396,-0.257262,0.7023838,0.3402736,0.5698134,-0.7138027,0.4148059,-0.2903762,0.3269725,1.53055,0.05783751,-0.3957138,0.1943548,0.07703619,0.8942607,-0.7306571,0.3283944,-0.2563751
60.70827,0.1020247,1.538013,0.4982235,-0.3346065,0.7295221,0.3786933,0.4608986,-0.5627592,0.137051,-0.2504485,0.275598,1.539698,0.04506414,-0.4361303,0.09003878,0.1590463,0.8811287,-0.5788657,0.08547371,-0.1348169
60.81996,0.08086094,1.532788,0.4910103,-0.372654,0.7468138,0.3889306,0.3900402,-0.224301,-0.0585977,-0.09750733,0.2677195,1.531751,0.03889525,-0.4583535,0.02545121,0.1786207,0.8702638,-0.07349607,-0.06836088,-0.05004818
61.85162,0.5641785,1.201243,0.5616567,-0.6448981,0.3139108,-0.6542663,0.2397962,0.2683909,-0.0761939,0.9415346,0.6639048,1.22351,0.3167256,0.4367245,0.1283399,0.7860574,0.4182279,0.9631358,0.1853942,-0.6175792
61.96217,0.5242157,1.229075,0.7043961,-0.5411968,0.2502292,-0.7509277,0.2838996,-0.4204127,0.2641654,1.360348,0.7284088,1.256433,0.1726782,0.6028628,0.1859462,0.6906934,0.3534447,0.5811168,0.2801206,-1.48576
62.07092,0.4205961,1.268117,0.8128756,-0.4754685,0.1985451,-0.7946936,0.3208923,-0.9490955,0.3903832,1.020284,0.7193843,1.284203,0.00924058,0.7091565,0.2229613,0.5845633,0.3250711,-0.1224669,0.2383278,-1.584412
62.18148,0.299692,1.307191,0.8683971,-0.4122748,0.1409151,-0.8272284,0.3547756,-1.128596,0.3708608,0.5647317,0.666943,1.304038,-0.1294456,0.7661163,0.2649054,0.5049477,0.2965113,-0.5016866,0.1704294,-1.350677
62.29105,0.1948668,1.326019,0.859215,-0.3620932,0.1189765,-0.8435831,0.3782866,-0.9747679,0.1752676,-0.02576745,0.5783898,1.308607,-0.2235708,0.8220523,0.2981883,0.398693,0.2763292,-0.8660865,0.01428615,-0.9248077
62.4003,0.1266635,1.315683,0.8038871,-0.2578818,0.1875338,-0.8261467,0.4645532,-0.6437998,-0.18524,-0.4784039,0.4683294,1.285987,-0.2479963,0.8756382,0.2798542,0.2655955,0.2905138,-1.079358,-0.2758458,-0.2782145
62.50915,0.1296363,1.259271,0.7379065,-0.1721982,0.2861697,-0.7727587,0.539721,0.02521464,-0.7157145,-0.6918894,0.3909484,1.213188,-0.1891474,0.9009892,0.1667151,0.1593702,0.3674586,-0.9245729,-0.8617662,0.6020111
63.23598,0.6902493,1.324395,0.6022473,-0.6261742,0.2268341,-0.7052241,0.243128,0.4892457,0.107192,0.7492858,0.7855414,1.330132,0.4020663,0.4417539,0.1991145,0.8132057,0.322341,0.9425576,0.5144572,-0.2632942
63.34253,0.6761455,1.349414,0.6834764,-0.5846963,0.1898777,-0.7397924,0.2734665,-0.1461251,0.2725213,0.8843479,0.8388723,1.354035,0.3030011,0.5583133,0.2307177,0.7456582,0.2811577,0.5857181,0.2667415,-1.127085
63.44661,0.6032352,1.374244,0.8082466,-0.5086485,0.1377422,-0.7915943,0.3093257,-0.7090612,0.2309679,1.223282,0.8640537,1.367272,0.1326459,0.6760532,0.2634506,0.6480139,0.2315686,0.2091928,0.1166391,-1.72254
63.5501,0.4908827,1.378885,0.9224918,-0.4165044,0.09801027,-0.8539233,0.2961981,-1.183504,0.04388202,1.220341,0.8336651,1.364364,-0.0327266,0.7613063,0.2677392,0.5480511,0.2199285,-0.3180196,-0.04557507,-1.770876
63.65685,0.3491903,1.380482,1.0016,-0.3176955,0.06137007,-0.9007391,0.2897804,-1.346383,0.01081479,0.7619619,0.7588168,1.364261,-0.1927097,0.8308233,0.3099875,0.4229633,0.1863938,-0.7746811,-0.0370303,-1.545129
63.76078,0.2480385,1.37702,1.005359,-0.296657,0.03987758,-0.8922392,0.3381033,-1.060941,-0.00434639,0.07553229,0.6684377,1.351718,-0.2792557,0.8507366,0.3478482,0.334996,0.2074287,-0.9593557,-0.1601661,-0.9703525
63.86557,0.1533841,1.346196,0.9734136,-0.3199527,0.006637961,-0.8511459,0.4160972,-0.8568184,-0.2108739,-0.3162609,0.5533891,1.328465,-0.3208923,0.8634151,0.3834112,0.2321538,0.2315493,-1.112543,-0.2693576,-0.3913323
64.90532,0.6586167,1.336886,0.5522033,-0.6795844,0.2366812,-0.6304403,0.2910195,0.5314641,-0.07288821,0.7147484,0.7180245,1.350883,0.3841286,0.3995144,0.1574969,0.8324605,0.3501322,1.025217,0.04801628,-0.1754198
65.01373,0.6442413,1.342103,0.6620467,-0.5926486,0.188892,-0.7351136,0.2696213,-0.1696781,0.03496869,1.183005,0.8004591,1.368454,0.2691935,0.5656542,0.2238909,0.7337024,0.3026369,0.8165907,0.1816263,-1.287063
65.12189,0.5789341,1.346936,0.7870277,-0.5078872,0.1613992,-0.7885823,0.3068208,-0.6616252,0.009315429,1.222594,0.8258341,1.368202,0.1046488,0.6747764,0.2744274,0.6268188,0.2765226,0.206276,-0.03527301,-1.65321
65.23022,0.4696968,1.341178,0.9088447,-0.4196465,0.1190486,-0.8438118,0.3125795,-1.064772,-0.06031811,1.17005,0.7949188,1.355747,-0.06940824,0.767343,0.2763094,0.5239605,0.2455673,-0.3348845,-0.1411054,-1.69704
65.33794,0.3354197,1.332934,0.9942288,-0.3093861,0.08418356,-0.8855341,0.3361887,-1.302485,-0.05561059,0.838736,0.7221084,1.350059,-0.2216913,0.8242484,0.321744,0.4157087,0.2104323,-0.7434407,-0.07934016,-1.484816
