Timestamp,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftVelX,LeftVelY,LeftVelZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightVelX,RightVelY,RightVelZ
60.15195,0.4765266,1.552945,0.6991359,0.6015431,-0.194768,0.6958439,-0.3406061,-0.177073,-0.3383805,0.6966164,0.6748604,1.229462,0.1470783,-0.3586384,-0.2419348,-0.6698747,-0.6034185,0.5223725,0.5604579,-0.6401277
60.26389,0.4490976,1.530301,0.7618951,0.5432349,-0.1851275,0.7260896,-0.378705,-0.2683365,-0.2221256,0.6233839,0.7034835,1.27722,0.07815309,-0.4082553,-0.2502885,-0.6979717,-0.5324649,0.2862996,0.4228533,-0.6622928
60.37585,0.4125529,1.493353,0.8091388,0.4903468,-0.1958129,0.763373,-0.3721279,-0.3491204,-0.3738953,0.4624829,0.7214026,1.310596,0.002512643,-0.4761824,-0.2601473,-0.6956871,-0.4707368,0.2035175,0.3196587,-0.7522634
60.48759,0.3748483,1.450096,0.837341,0.4536983,-0.2149879,0.7832035,-0.3667837,-0.3586537,-0.4093336,0.2729497,0.7272136,1.332156,-0.0771543,-0.5515015,-0.2736813,-0.6650125,-0.4227327,0.06109768,0.1836757,-0.7997193
60.59691,0.3408971,1.408616,0.8578227,0.4138389,-0.2363496,0.7875627,-0.3906677,-0.3211815,-0.4000756,0.2095429,0.711656,1.331767,-0.1456168,-0.615454,-0.2803892,-0.621447,-0.3954768,-0.1365312,-0.0123335,-0.6933104
60.70731,0.3182472,1.387095,0.877328,0.3855686,-0.2465625,0.794212,-0.3997136,-0.20709,-0.1931105,0.183,0.6799023,1.314951,-0.1948068,-0.654751,-0.3189605,-0.5593413,-0.395857,-0.2924179,-0.1544871,-0.5073681
60.81701,0.3223832,1.411402,0.8920726,0.3961432,-0.2271993,0.7901974,-0.4087042,0.0320521,0.2405987,0.1279678,0.635691,1.285228,-0.2155731,-0.6660522,-0.3782712,-0.4888783,-0.4174727,-0.4096348,-0.2796467,-0.2343252
60.92545,0.3379931,1.46013,0.8976479,0.4262851,-0.195525,0.781887,-0.4107355,0.1477287,0.5186285,0.04094402,0.5871098,1.246615,-0.211247,-0.6651194,-0.3998583,-0.43862,-0.4531469,-0.502894,-0.4127769,0.008098722
61.03369,0.3454499,1.508758,0.8961459,0.456373,-0.1582211,0.7651734,-0.4256752,0.04768178,0.452627,-0.0212778,0.5293884,1.21216,-0.1986795,-0.6553327,-0.4334697,-0.3819467,-0.4865796,-0.5353646,-0.344835,0.08939172
61.14248,0.3341328,1.528639,0.8934718,0.4655517,-0.1320221,0.7530758,-0.4457676,-0.1132994,0.1921375,-0.02277038,0.4735663,1.174814,-0.1842629,-0.6601204,-0.4453833,-0.3178223,-0.5146493,-0.5279552,-0.3940891,0.1233598
61.24871,0.3130041,1.506458,0.8876964,0.4538077,-0.1390095,0.7530955,-0.4556115,-0.2142723,-0.2162655,-0.04692254,0.4344298,1.139063,-0.159969,-0.6674253,-0.4227105,-0.2781225,-0.5463581,-0.4337804,-0.4054627,0.2572719
61.34925,0.2847734,1.451326,0.8653126,0.4349756,-0.1478452,0.7570722,-0.4645208,-0.2588755,-0.5195426,-0.1862998,0.4123386,1.115746,-0.1127021,-0.6620341,-0.3778349,-0.2561589,-0.5944194,-0.2184375,-0.2542525,0.4752221
62.4217,0.5998936,1.445863,0.6759182,0.6047227,-0.2530974,0.682809,-0.3225277,-0.0488588,0.01812414,0.1475241,0.7513587,1.452368,0.4778505,-0.2597242,-0.1409979,-0.8821032,-0.3668199,0.3426802,0.07299303,-0.2408544
62.53857,0.5763083,1.439189,0.6882207,0.6113345,-0.2451883,0.6876007,-0.3055457,-0.2196337,-0.08163982,0.1113834,0.7899992,1.446099,0.4251068,-0.3184738,-0.1451947,-0.8717837,-0.3427624,0.3658716,-0.06122346,-0.506613
62.6542,0.5442641,1.427034,0.7031941,0.6085889,-0.2438799,0.7083267,-0.2615637,-0.2768451,-0.1306007,0.1302155,0.82667,1.432444,0.3606827,-0.3839373,-0.1406523,-0.8543474,-0.3207797,0.3777872,-0.1422806,-0.6185859
62.75463,0.5147824,1.414682,0.7254782,0.5885808,-0.244517,0.7319176,-0.2409992,-0.2769888,-0.1353337,0.2271564,0.8581616,1.419235,0.3018568,-0.4448083,-0.1626777,-0.8189307,-0.3240893,0.3213514,-0.1280841,-0.5919913
62.85506,0.4901354,1.405026,0.7477174,0.5630833,-0.2458482,0.7510643,-0.2416575,-0.2548332,-0.1213036,0.257012,0.8731632,1.409474,0.2593818,-0.4733247,-0.176141,-0.7991886,-0.3259381,0.1988121,-0.1132011,-0.4870138
62.95599,0.4704185,1.400093,0.7569231,0.5561911,-0.2456116,0.7563125,-0.2414908,-0.2057031,-0.04693708,0.1089878,0.8814998,1.401207,0.2164262,-0.4961421,-0.1731608,-0.7885203,-0.3195216,0.1147914,-0.09726656,-0.4813085
63.07255,0.4564591,1.400251,0.7564239,0.5654845,-0.2457697,0.747668,-0.2466112,-0.1106639,0.01255944,-0.02256417,0.8886432,1.396374,0.1525004,-0.543027,-0.189428,-0.7564328,-0.3115253,0.06628571,-0.04033486,-0.6170996
63.17333,0.4510115,1.408592,0.7591698,0.5738573,-0.2407067,0.739316,-0.2572158,-0.03911486,0.09374374,0.02664744,0.8777321,1.381847,0.08561412,-0.5633879,-0.2230293,-0.7221984,-0.3335888,-0.08278665,-0.1444049,-0.6506758
63.28972,0.4528946,1.431003,0.7773592,0.5758653,-0.2160735,0.743835,-0.2615358,0.009289891,0.2263656,0.1750711,0.8573212,1.345845,-0.004502099,-0.6157796,-0.2676608,-0.6450387,-0.3648263,-0.1785076,-0.3192015,-0.8582091
63.40625,0.449621,1.4528,0.7878276,0.5811289,-0.1968403,0.7465025,-0.2574432,-0.03354654,0.1896152,0.09969572,0.8233522,1.321258,-0.1051698,-0.6822301,-0.273896,-0.5860144,-0.3407789,-0.3126224,-0.1831476,-0.9698645
63.50731,0.4383308,1.463522,0.7916197,0.5877634,-0.1866179,0.7434062,-0.2589503,-0.1090464,0.1029752,0.02872188,0.7744849,1.320732,-0.1902937,-0.7275006,-0.2862194,-0.5374775,-0.3161316,-0.4549698,0.0003087748,-0.8376631
63.60733,0.4222279,1.465573,0.8019791,0.5770711,-0.1761093,0.7477196,-0.2772902,-0.1681182,0.04420948,0.1177544,0.7214047,1.32424,-0.2559453,-0.7550596,-0.3210977,-0.4833046,-0.3052835,-0.5587578,0.03854861,-0.7435967
63.72391,0.4042597,1.456956,0.8139139,0.5630456,-0.1724632,0.7483745,-0.3052407,-0.1830343,-0.06916383,0.1189913,0.6543322,1.316487,-0.3102705,-0.7672848,-0.3669471,-0.4305986,-0.3020081,-0.6224084,-0.06426355,-0.5392697
63.83966,0.380203,1.433817,0.8158735,0.5517641,-0.1785694,0.7546844,-0.3067912,-0.1924669,-0.1952779,0.003175266,0.5806671,1.29634,-0.349026,-0.7769719,-0.4150966,-0.3619255,-0.3049906,-0.6289697,-0.1851708,-0.3313958
63.95593,0.3502728,1.419354,0.7907521,0.5566952,-0.1788398,0.734246,-0.3449488,-0.2818315,-0.09391242,-0.2233135,0.5249978,1.270378,-0.3417826,-0.7620901,-0.4508173,-0.3314832,-0.325732,-0.4972149,-0.2580277,0.05417055
64.07197,0.2945729,1.4025,0.7498171,0.4922297,-0.2247808,0.7509347,-0.3785242,-0.5050725,-0.1569054,-0.3034948,0.483879,1.217478,-0.2996592,-0.7362942,-0.4688859,-0.3093757,-0.3772316,-0.3747211,-0.5366961,0.3923469
64.17234,0.2644876,1.399055,0.7333187,0.4781833,-0.1977081,0.7424262,-0.4255063,-0.3344676,-0.04383609,-0.1326043,0.4607166,1.167094,-0.2576001,-0.7305442,-0.4524355,-0.2935272,-0.4188664,-0.2279,-0.5375994,0.438708
65.33193,0.6148258,1.427794,0.5859275,0.6719546,-0.2675924,0.6575133,-0.2110634,0.0341794,0.0790208,0.1769623,0.8047016,1.409281,0.4400604,-0.358236,-0.1496826,-0.8403583,-0.3782328,0.2846699,0.018257,-0.1005539
65.44747,0.6067494,1.423676,0.5951753,0.6812646,-0.2418754,0.6693379,-0.171352,-0.06666942,-0.03666744,0.06201532,0.8517065,1.413393,0.391894,-0.4193672,-0.1810713,-0.8154798,-0.3554392,0.4425212,0.04936403,-0.4796427
65.56355,0.5849694,1.415088,0.5875052,0.6926197,-0.2528176,0.6596398,-0.1457279,-0.1984145,-0.07934874,-0.07055773,0.8872055,1.411142,0.327623,-0.4738644,-0.1994976,-0.7884123,-0.3377267,0.3444833,-0.02848997,-0.635614
65.67965,0.557506,1.422158,0.6111315,0.6882069,-0.2437795,0.6673639,-0.1468617,-0.2093665,0.05524568,0.2433721,0.9130918,1.395795,0.234457,-0.5442414,-0.2049405,-0.7504273,-0.3141012,0.2240514,-0.1400915,-0.822207
65.7953,0.5449651,1.426755,0.6454231,0.6730856,-0.2348661,0.6853372,-0.1486837,-0.1211307,0.03372893,0.321058,0.9159458,1.377902,0.1367233,-0.6103554,-0.2116708,-0.7039624,-0.2951248,0.03066927,-0.1577002,-0.9425014
65.91135,0.5400816,1.426497,0.6721838,0.6654649,-0.2329762,0.6916283,-0.1566168,-0.04027441,-0.008758312,0.2628689,0.8947664,1.366167,0.03716931,-0.6669036,-0.2237111,-0.649954,-0.287668,-0.2020721,-0.1300428,-0.951018
66.02775,0.5431661,1.421772,0.6952363,0.6599992,-0.2349531,0.6946265,-0.1633776,0.02826557,-0.03824712,0.192031,0.8520376,1.362992,-0.0726878,-0.7232077,-0.2400145,-0.5883641,-0.270539,-0.3807849,-0.02190522,-0.9390236
66.14306,0.5534244,1.41278,0.7094727,0.6525142,-0.2418428,0.7000425,-0.1602428,0.08944792,-0.08347298,0.1312177,0.7962932,1.365169,-0.1742451,-0.7731009,-0.2678877,-0.5188523,-0.2476761,-0.5300795,0.02016489,-0.9764447
66.258,0.5684626,1.406908,0.714867,0.6527133,-0.2454219,0.6972136,-0.1662124,0.1361972,-0.0589394,0.04499676,0.7243355,1.360181,-0.2624159,-0.815515,-0.283334,-0.4516878,-0.2250228,-0.6872901,-0.05554556,-0.8511804
66.37273,0.5845505,1.398625,0.7117993,0.659714,-0.2542149,0.6867367,-0.1689521,0.1321589,-0.06941659,-0.0383715,0.6299301,1.345729,-0.3414497,-0.8498379,-0.3227312,-0.3572096,-0.2145259,-0.8193716,-0.1346896,-0.7014163
66.48855,0.5965901,1.388166,0.7071844,0.6622635,-0.266201,0.6784438,-0.1739495,0.1055395,-0.09079577,-0.05289577,0.5286019,1.303959,-0.3830566,-0.8983183,-0.3235416,-0.197576,-0.2220557,-1.029565,-0.4379288,-0.434326
66.60332,0.6049967,1.376353,0.7059795,0.6618599,-0.2742081,0.67534,-0.175121,0.07495926,-0.105478,-0.01570033,0.4290833,1.234337,-0.3899556,-0.9217156,-0.2683742,-0.07583389,-0.2695644,-0.994648,-0.6785729,-0.09499687
66.71964,0.6120406,1.365156,0.7044719,0.6574123,-0.2820146,0.6756603,-0.1782135,0.05590446,-0.09749138,-0.01177168,0.3491066,1.174196,-0.3799476,-0.9173371,-0.2476014,0.0316737,-0.310134,-0.7718034,-0.5806492,0.1120552
66.83436,0.6118493,1.354737,0.6986991,0.6560816,-0.2897222,0.6730403,-0.1806508,-0.002111921,-0.09100121,-0.05234097,0.2887711,1.131538,-0.3241508,-0.8964661,-0.1807487,0.1755238,-0.3645132,-0.6078701,-0.3503081,0.597611
67.8845,0.623305,1.440419,0.6211295,0.6599253,-0.2190306,0.6995531,-0.1647711,0.04197497,0.01488131,0.05510052,0.7585742,1.447296,0.4985427,-0.3509628,-0.08300129,-0.8827832,-0.3010477,0.3053294,0.04403647,-0.01591231
67.99993,0.6168577,1.435455,0.6347288,0.6562866,-0.2210689,0.7003223,-0.1731045,-0.0642336,-0.05082402,0.1240932,0.8026958,1.456651,0.4502214,-0.3827067,-0.1344868,-0.8462803,-0.3453382,0.459941,0.1079755,-0.4967743
68.1125,0.6074058,1.420386,0.6611692,0.6477075,-0.2285069,0.7059517,-0.1728926,-0.07263218,-0.154034,0.268385,0.8576654,1.452414,0.3482113,-0.4757557,-0.1574681,-0.8035526,-0.3211906,0.5242722,-0.05118315,-0.9916193
68.2275,0.6047933,1.412395,0.6864762,0.633758,-0.2303221,0.7177544,-0.1735834,-0.01551771,-0.04442809,0.2006989,0.8952526,1.443067,0.2055759,-0.5869682,-0.1729372,-0.7365128,-0.2882879,0.3038144,-0.07261655,-1.252512
68.34055,0.6043367,1.409144,0.7020165,0.6342093,-0.2276306,0.7184663,-0.1725369,-0.003310259,-0.03722132,0.1466152,0.8943356,1.433031,0.05984016,-0.6713355,-0.2118248,-0.6568702,-0.2701119,-0.007260084,-0.1077035,-1.41687
68.4535,0.6072424,1.405871,0.7145174,0.6291761,-0.2309905,0.7212701,-0.1747869,0.02523977,-0.02617817,0.1172405,0.853135,1.408108,-0.08410774,-0.7439588,-0.2491654,-0.5612711,-0.2634708,-0.3964724,-0.2456343,-1.392635
68.5668,0.611526,1.400009,0.7246165,0.6284335,-0.2325071,0.7221609,-0.1717427,0.03903923,-0.06079805,0.09675516,0.7776195,1.369845,-0.2106662,-0.8031879,-0.2768953,-0.4555737,-0.2658398,-0.737249,-0.3679414,-1.224608
68.67974,0.6177078,1.390732,0.7332842,0.6283205,-0.2396685,0.720583,-0.1689156,0.05597836,-0.09016925,0.08404282,0.6744998,1.323384,-0.3116879,-0.8554379,-0.2719225,-0.3575398,-0.2577777,-0.9934359,-0.4542962,-0.9687017
68.79208,0.6255907,1.38167,0.7401204,0.6251778,-0.2458666,0.7197652,-0.175044,0.07033814,-0.08071594,0.05756628,0.5613405,1.27399,-0.3703604,-0.88144,-0.2893041,-0.2550713,-0.2725897,-1.087298,-0.484334,-0.5305398
68.90617,0.633938,1.368171,0.7419824,0.6237161,-0.2567393,0.7147242,-0.1850206,0.07587831,-0.1361684,0.01514503,0.455842,1.221879,-0.3878378,-0.8756441,-0.3468783,-0.1386281,-0.3061131,-1.000081,-0.5074989,-0.1718501
69.02013,0.6427714,1.349513,0.7381191,0.622241,-0.2696906,0.7119179,-0.1823621,0.07242478,-0.1577851,-0.04403819,0.3571819,1.169611,-0.3702099,-0.8697356,-0.3510061,-0.02022702,-0.3463315,-0.860885,-0.4608413,0.1605134
69.13315,0.6500633,1.336287,0.7293189,0.6262212,-0.2806656,0.705208,-0.1782008,0.06025194,-0.1177955,-0.08350288,0.3123476,1.148804,-0.3269442,-0.8760963,-0.3013817,0.02828786,-0.3752653,-0.4308003,-0.243677,0.4000736
69.24748,0.6535626,1.331427,0.7187558,0.6293988,-0.2862126,0.6979387,-0.186604,0.03299564,-0.04283856,-0.09867106,0.3041176,1.139258,-0.2417352,-0.8767105,-0.1988435,0.09751904,-0.4270012,-0.1525529,-0.1422608,0.7856165
70.12672,0.6342789,1.429108,0.5893376,0.6936494,-0.2324482,0.6641089,-0.1542004,0.01307231,0.02224761,0.103303,0.8020363,1.42978,0.4510185,-0.4189096,-0.1517755,-0.8097919,-0.3817276,0.5987551,0.09203737,-0.136092
70.24003,0.6279245,1.42513,0.6075928,0.6810994,-0.2328665,0.6769893,-0.1535001,-0.05509955,-0.04330072,0.1873009,0.86316,1.429115,0.3806539,-0.5118181,-0.1867359,-0.756879,-0.3609794,0.5865741,-0.03118111,-0.7657521
70.3528,0.6220902,1.413407,0.6329204,0.6610775,-0.2381877,0.6950195,-0.1522862,-0.04757962,-0.1232576,0.2502534,0.912961,1.417289,0.2628063,-0.6054167,-0.2220244,-0.6822247,-0.3445945,0.444546,-0.1227582,-1.223347
70.46791,0.6231108,1.402945,0.6533859,0.6509928,-0.2431071,0.703229,-0.1502543,0.008562326,-0.08137496,0.1679123,0.9300932,1.401736,0.0989063,-0.7152526,-0.2506814,-0.5725631,-0.3126404,0.09246933,-0.1451767,-1.484888
70.5806,0.6278261,1.399681,0.6657541,0.6490623,-0.2458791,0.7028517,-0.1557602,0.04193525,-0.02764272,0.1100741,0.8930575,1.384495,-0.05433777,-0.7971647,-0.2806385,-0.435121,-0.3105482,-0.3922629,-0.2027011,-1.485467
70.69389,0.6345472,1.396761,0.6753265,0.648222,-0.2446453,0.7042217,-0.1550119,0.06162975,-0.02650063,0.08273748,0.8205895,1.366127,-0.199431,-0.8574935,-0.2952075,-0.3147375,-0.2801748,-0.7372025,-0.2080564,-1.373133
70.8064,0.6435488,1.39402,0.6777149,0.6502122,-0.2487987,0.7002481,-0.1580377,0.08859344,-0.01800771,0.01576974,0.724359,1.344411,-0.3096487,-0.8863079,-0.3244667,-0.1912387,-0.2694577,-0.9645172,-0.2400875,-1.035547
70.91842,0.6548116,1.391234,0.6731767,0.6576638,-0.2519664,0.6902686,-0.1658934,0.1021275,-0.02280706,-0.04875065,0.6157803,1.306863,-0.3768107,-0.8982667,-0.333161,-0.09571606,-0.2701097,-1.063633,-0.3782752,-0.6039478
71.0303,0.6659968,1.385175,0.6645697,0.6668761,-0.2579152,0.67948,-0.164508,0.09370828,-0.05398947,-0.08858014,0.5085831,1.256976,-0.4001629,-0.8995707,-0.3229632,-0.008463919,-0.2939315,-1.024647,-0.4938489,-0.1892619
71.14303,0.6737531,1.378752,0.6557804,0.6758075,-0.2642479,0.6703739,-0.1551005,0.07125756,-0.06349404,-0.09536041,0.4178251,1.202093,-0.3736172,-0.8781956,-0.3039759,0.04907873,-0.3660086,-0.807027,-0.5607672,0.3228227
71.25475,0.6801644,1.370581,0.646427,0.6811619,-0.267213,0.6666425,-0.1421388,0.05475735,-0.07999799,-0.09234797,0.3657148,1.178851,-0.2975713,-0.8543345,-0.2817146,0.05806836,-0.4328712,-0.4380307,-0.2622665,0.7433402
71.36766,0.6878566,1.366226,0.6319066,0.6924388,-0.2673821,0.6559279,-0.1370911,0.06889164,-0.03708538,-0.1464828,0.3533779,1.160921,-0.1880948,-0.8294936,-0.2053433,0.0005999804,-0.5193978,-0.08784908,-0.2035455,1.058862
72.243,0.639267,1.397146,0.5716732,0.6907114,-0.2650677,0.6619247,-0.1204675,-0.09504675,0.09609354,0.1442199,0.7888278,1.428959,0.3225093,-0.4980637,-0.170752,-0.7427541,-0.4136335,0.7856496,0.1120118,-0.6460648
72.35733,0.632287,1.398984,0.5981857,0.6725554,-0.2541569,0.6856072,-0.1140891,-0.05948606,0.0115482,0.2550657,0.8495135,1.418976,0.1977904,-0.6636102,-0.1823336,-0.6401466,-0.3414505,0.5034954,-0.1168995,-1.30693
72.47169,0.6341738,1.394661,0.6092582,0.6659237,-0.2572667,0.689868,-0.1201736,0.01669398,-0.06431616,0.1052016,0.8628849,1.40492,0.05657368,-0.7816718,-0.1838481,-0.5026625,-0.3201868,0.03936881,-0.152242,-1.417266
72.58563,0.6442984,1.389597,0.6098163,0.6671981,-0.2599741,0.6890311,-0.111787,0.08609936,-0.03497333,-0.008863442,0.8407522,1.400413,-0.1144159,-0.8751132,-0.2134499,-0.3407097,-0.2693194,-0.3246103,-0.04015172,-1.514298
72.69962,0.6575933,1.391277,0.6006404,0.6785319,-0.2612353,0.6754069,-0.123191,0.1211957,0.01380356,-0.0946885,0.7704564,1.390512,-0.2505459,-0.9287106,-0.221484,-0.1796261,-0.2370144,-0.7618027,-0.109868,-1.282247
72.8129,0.668472,1.386702,0.5914934,0.6860451,-0.2682275,0.6651717,-0.1222405,0.09430014,-0.03736437,-0.09166436,0.6791101,1.3653,-0.3503373,-0.9467088,-0.2230552,-0.05676186,-0.2253152,-0.9371217,-0.2530208,-0.9087162
72.92665,0.6743742,1.379498,0.5865294,0.6917484,-0.2774445,0.6555795,-0.1213429,0.04541897,-0.082746,-0.05097099,0.5799091,1.336372,-0.4224335,-0.9542532,-0.2085825,-0.008000195,-0.2140799,-0.9435927,-0.2283329,-0.6819251
73.04015,0.68471,1.373907,0.5890387,0.6907237,-0.2793603,0.6562847,-0.1189495,0.09778923,-0.03782412,0.01022183,0.4620563,1.289634,-0.4586273,-0.9517761,-0.1810209,0.08801898,-0.2315305,-1.111223,-0.4441911,-0.2737765
73.15312,0.6957607,1.363039,0.5876659,0.6903197,-0.289106,0.6506996,-0.1283224,0.0913966,-0.114862,-0.01696968,0.3684768,1.224143,-0.4374912,-0.9266843,-0.1749869,0.1504958,-0.2966256,-0.8510094,-0.6406651,0.2916774
73.26772,0.7047966,1.344409,0.5827603,0.6900007,-0.3016172,0.6481184,-0.1134395,0.07516159,-0.1601756,-0.04750324,0.3189101,1.146282,-0.3683173,-0.8982507,-0.1507229,0.1408794,-0.3880479,-0.3286242,-0.6424766,0.73102
73.38194,0.7109007,1.333787,0.5726969,0.6923282,-0.3086622,0.6433579,-0.1072384,0.05101992,-0.09764671,-0.1014499,0.3232231,1.124334,-0.2530706,-0.849588,-0.1753628,0.09507501,-0.4882712,0.09677145,-0.2671613,0.9954272
73.49508,0.7125798,1.329589,0.5584536,0.6991388,-0.3128511,0.634499,-0.1036345,0.01295863,-0.03605337,-0.1400039,0.3358836,1.109396,-0.1481878,-0.8123971,-0.142337,0.02005288,-0.5651097,0.1570183,-0.1683545,1.034799
73.60939,0.71024,1.32971,0.5398268,0.7129241,-0.3136514,0.6184059,-0.1045762,-0.03149276,0.003475246,-0.1840667,0.3557158,1.100982,-0.05123554,-0.760501,-0.09245597,-0.07895643,-0.6378527,0.2070265,-0.06788144,0.9141425
74.70213,0.4512283,1.417187,0.8087102,0.4912576,-0.2042873,0.829523,-0.1697779,-1.010616,0.1064487,1.199556,0.8317923,1.342922,0.1346795,-0.6259583,-0.2118462,-0.5948999,-0.4575932,0.0679003,-0.1239885,-0.3016764
74.81618,0.3124215,1.431976,0.8961624,0.3630429,-0.1612463,0.8972263,-0.1928327,-1.322886,0.1371721,0.8523793,0.8350282,1.334186,0.1175829,-0.6243979,-0.2177938,-0.5833814,-0.4715497,0.02486833,-0.08247082,-0.1533707
74.93018,0.1885836,1.430872,0.9150009,0.2740865,-0.1411218,0.9249701,-0.2222421,-1.16921,-0.0167856,0.2118266,0.8344738,1.325325,0.1153585,-0.6140113,-0.2247316,-0.5773049,-0.4890858,-0.009467252,-0.08848524,-0.003870511
75.04372,0.0987035,1.408776,0.885694,0.2222386,-0.1481755,0.9330797,-0.2408657,-0.8281085,-0.2311275,-0.2669755,0.8312173,1.30592,0.1202971,-0.610449,-0.2169416,-0.5671685,-0.5085354,-0.04154595,-0.1973102,0.04916935
75.15767,0.05317879,1.371677,0.8205504,0.1884693,-0.1875739,0.9276179,-0.262336,-0.4020675,-0.3837791,-0.6038979,0.8255794,1.283668,0.1275504,-0.6101511,-0.2002891,-0.5599571,-0.523496,-0.06783913,-0.2182171,0.06054615
75.27126,0.05486295,1.305407,0.7174971,0.1866802,-0.2910742,0.9086066,-0.234223,0.05289218,-0.6396974,-0.9132262,0.818416,1.26785,0.1360964,-0.6084561,-0.1844669,-0.5584128,-0.5328493,-0.07216847,-0.1283772,0.07796119
75.38425,0.1122763,1.2432,0.6075525,0.2403298,-0.4476864,0.8281494,-0.2366156,0.5575355,-0.6037962,-1.130324,0.8094801,1.264149,0.1444591,-0.5974747,-0.1800017,-0.561659,-0.5432888,-0.08678786,-0.03379536,0.08893184
75.49937,0.1883073,1.215777,0.5239695,0.347459,-0.5327536,0.7346739,-0.2360089,0.7112799,-0.2219121,-0.9238043,0.7955376,1.266381,0.1489675,-0.5894777,-0.1714658,-0.5676796,-0.5485028,-0.1270426,0.01998281,0.04829698
75.61206,0.2736084,1.220188,0.4645314,0.5148141,-0.5542327,0.6298912,-0.1761522,0.779644,0.1043739,-0.699063,0.7830824,1.273322,0.1498999,-0.5806304,-0.1710416,-0.5758355,-0.5495695,-0.1117734,0.06619193,0.0228239
76.2131,0.8107647,1.367649,0.44061,0.6869767,-0.3459211,0.6055144,-0.2043377,0.06460387,0.1569571,0.2556205,0.7336532,1.291918,0.1856011,-0.5567774,-0.165124,-0.5886103,-0.5623797,-0.07542825,-0.05295848,0.0446246
76.32742,0.7814485,1.369604,0.55567,0.6676648,-0.2635307,0.6809675,-0.145116,-0.2937982,0.03587343,1.158252,0.7315648,1.279624,0.1774772,-0.5707696,-0.1486995,-0.5813406,-0.5604942,-0.02472559,-0.1190065,-0.08712359
76.4398,0.6892012,1.39,0.7241906,0.5660312,-0.2115694,0.7811773,-0.1568731,-0.810946,0.1624627,1.470729,0.7337598,1.276968,0.1733877,-0.5786307,-0.1433419,-0.5799006,-0.5552973,0.01797805,-0.005874093,-0.02980594
76.55362,0.5426408,1.398195,0.8538775,0.4608607,-0.1775796,0.8586392,-0.1371552,-1.342108,0.06862976,1.242174,0.7392738,1.284573,0.1797612,-0.5683151,-0.1443185,-0.5889527,-0.5561696,0.04789351,0.07211523,0.06627013
76.66804,0.3938034,1.398908,0.9125541,0.3792672,-0.1706021,0.8981208,-0.1429352,-1.355206,0.01182149,0.5873075,0.744618,1.290936,0.1940146,-0.5542608,-0.1439196,-0.5957921,-0.5631287,0.04753184,0.06417847,0.1381712
76.78226,0.2806348,1.385733,0.9053066,0.3343591,-0.1857888,0.9130965,-0.1412129,-1.017766,-0.1227492,-0.04598722,0.7491712,1.29428,0.2115579,-0.5367362,-0.1471093,-0.6014382,-0.5731887,0.04014685,0.03864988,0.1648751
76.89477,0.2011987,1.359654,0.8581678,0.323358,-0.209408,0.9066373,-0.1720365,-0.7374331,-0.2584473,-0.4054887,0.7492732,1.291363,0.2256991,-0.5199137,-0.1478426,-0.6001827,-0.5895873,0.001830436,-0.03039585,0.1367873
77.00945,0.1415329,1.319154,0.785511,0.3066575,-0.2569367,0.8958274,-0.1934893,-0.522998,-0.3871819,-0.6578081,0.7462914,1.278155,0.2312001,-0.5176685,-0.1333933,-0.5981764,-0.5970013,-0.0420499,-0.1250592,0.04852612
77.12296,0.1031629,1.281185,0.6851236,0.2327506,-0.3588057,0.862964,-0.269033,-0.3023015,-0.3649313,-0.8562075,0.7436542,1.266141,0.2297818,-0.5246304,-0.1169093,-0.5925062,-0.6000263,-0.02089467,-0.101205,-0.01548288
77.23674,0.1033841,1.263271,0.6002704,0.165435,-0.4553987,0.8234276,-0.2953138,-0.01501739,-0.2438492,-0.8282157,0.7404251,1.260713,0.2270221,-0.5272518,-0.112539,-0.5877685,-0.6032152,-0.0391719,-0.05663545,-0.02687521
77.35014,0.1443467,1.248406,0.517002,0.2196238,-0.5654197,0.7362268,-0.3000602,0.4113757,-0.1166453,-0.8679248,0.735072,1.257519,0.2195117,-0.5287591,-0.1089526,-0.5858638,-0.6044061,-0.05224875,-0.03430799,-0.06969355
77.46365,0.2026256,1.255144,0.4726556,0.3630576,-0.5966069,0.6683787,-0.2559676,0.5852839,0.1177,-0.5074551,0.7276626,1.254101,0.2097174,-0.5348376,-0.1038754,-0.5822149,-0.603477,-0.06679974,-0.03713713,-0.09337421
78.03455,0.7480414,1.337664,0.409701,0.7438372,-0.3407842,0.5581567,-0.1379619,0.4919237,0.1624458,-0.07996105,0.719837,1.288466,0.2494548,-0.5419775,-0.07637231,-0.6489969,-0.528423,0.08314669,0.06425583,0.2006736
78.1496,0.7737955,1.338447,0.4377611,0.733635,-0.3003216,0.5972744,-0.1218602,0.2155983,-0.01547564,0.3218748,0.7229428,1.292815,0.2708046,-0.5303177,-0.08539914,-0.6458588,-0.542528,0.02057274,0.04708778,0.1909823
78.26493,0.7584335,1.346539,0.5402089,0.6873208,-0.2601131,0.6664142,-0.1257912,-0.1452791,0.07240551,0.9533058,0.7205074,1.293409,0.281871,-0.5179976,-0.08208612,-0.6498438,-0.5501302,-0.0311579,0.0101724,0.09583302
